ip,urllenth,subdomainlength,lenghtratio,shortened,@,//,-,subdomains,other suffix,URL Entropy,Nan_entropy,tld,httpsurl,suspiciouswordcount,freehosting,websitetraffic,statisticalreport,Result
1,-0.46,-0.27,-1.7,1,0,1,-1,0,1,-0.87,-3.96,-0.48,1,0,1,-1,1,1
1,-0.45,-0.31,-1.45,1,0,-1,0,0,1,-0.8,-3.6,-0.48,1,0,1,-1,1,1
1,-0.46,-0.37,-1.24,1,0,1,0,0,1,-0.84,-4.14,-0.45,1,0,1,1,1,1
1,-0.42,-0.33,-1.27,1,0,1,0,-1,1,-0.81,-4.08,0,1,0,1,1,1,1
1,-0.38,-0.18,-2.11,1,0,1,-1,-1,1,-0.78,-3.45,-0.48,1,0,1,1,1,1
1,-0.41,-0.29,-1.41,1,0,1,0,-1,1,-0.82,-3.57,-0.09,1,0,1,-1,1,1
1,-0.66,-0.43,-1.53,1,0,1,0,-1,1,-0.88,-4.22,-0.48,1,0,1,1,1,1
1,-0.38,-0.27,-1.41,1,0,1,0,0,1,-0.83,-3.57,-0.15,1,0,1,-1,1,1
1,-0.32,-0.16,-2,1,0,1,0,-1,1,-0.78,-3.06,-0.48,1,0,1,1,1,1
1,-0.49,-0.29,-1.69,1,0,1,0,0,1,-0.83,-4.3,-0.48,1,0,1,-1,1,1
1,-0.35,-0.2,-1.75,1,0,1,0,-2,1,-0.81,-3.54,-0.48,1,0,1,1,1,1
1,-0.41,-0.19,-2.16,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.49,-0.26,-1.88,1,0,1,-1,-1,1,-0.82,-3.96,-0.48,1,0,1,-1,1,1
1,-0.39,-0.22,-1.77,1,0,1,0,0,1,-0.77,-3.57,-0.48,1,0,1,-1,1,1
1,-0.47,-0.29,-1.62,1,0,1,0,-1,1,-0.8,-3.62,-0.48,1,0,1,1,1,1
1,-0.4,-0.27,-1.48,1,0,1,0,-1,1,-0.82,-3.57,-0.67,1,0,1,1,1,1
1,-0.43,-0.22,-1.95,1,0,1,-1,-1,1,-0.85,-3.45,-0.48,1,0,1,1,1,1
1,-0.51,-0.32,-1.59,1,0,1,0,0,1,-0.85,-3.57,-0.48,1,0,1,-1,1,1
1,-0.47,-0.28,-1.68,1,0,1,0,0,1,-0.86,-3.57,-0.48,1,0,1,-1,1,1
1,-0.54,-0.31,-1.74,1,0,1,0,-1,1,-0.85,-4.08,-0.48,1,0,1,1,1,1
1,-0.5,-0.24,-2.08,1,0,1,0,-1,1,-0.81,-3.06,-0.48,1,0,1,1,1,1
1,-0.54,-0.4,-1.35,1,0,1,-1,0,1,-0.86,-4.48,-0.48,1,0,1,-1,1,1
1,-0.39,-0.31,-1.26,1,0,1,-1,0,1,-0.83,-4.45,-0.15,1,0,1,1,1,1
1,-0.58,-0.36,-1.61,1,0,1,-1,-2,1,-0.86,-5.02,0,1,0,1,1,1,1
1,-0.54,-0.37,-1.46,1,0,1,-1,-1,1,-0.82,-4.53,-0.48,1,0,1,1,1,1
1,-0.36,-0.28,-1.29,1,0,1,0,0,1,-0.82,-3.62,-0.02,1,0,1,-1,1,1
1,-0.35,-0.2,-1.75,1,0,1,0,-1,1,-0.79,-3.06,-0.48,1,0,1,1,1,1
1,-0.57,-0.41,-1.39,1,0,1,0,-1,1,-0.86,-4.51,-0.18,1,0,1,1,1,1
1,-0.4,-0.25,-1.6,1,0,1,0,0,1,-0.81,-3.08,-0.48,1,0,1,-1,1,1
1,-0.49,-0.36,-1.36,1,0,1,0,0,1,-0.81,-4.08,-0.48,1,0,1,-1,1,1
1,-0.41,-0.2,-2.05,1,0,1,0,-1,1,-0.81,-3.49,-0.48,1,0,1,1,1,1
1,-0.46,-0.29,-1.59,1,0,1,-1,0,1,-0.83,-4.18,-0.48,1,0,1,-1,1,1
1,-0.37,-0.26,-1.42,1,0,1,0,0,1,-0.79,-3.62,-0.45,1,0,1,1,1,1
1,-0.53,-0.36,-1.47,1,0,1,0,0,1,-0.85,-4.08,-0.48,1,0,1,-1,1,1
1,-0.59,-0.45,-1.31,1,0,1,0,0,1,-0.89,-3.27,-0.48,1,0,1,1,1,1
1,-0.4,-0.26,-1.54,1,0,1,0,-1,1,-0.82,-3.62,-0.48,1,0,1,-1,1,1
1,-0.33,-0.22,-1.5,1,0,1,0,0,1,-0.74,-3.57,-0.48,1,0,1,-1,1,1
1,-0.47,-0.36,-1.31,1,0,1,0,-1,1,-0.81,-4.08,-0.48,1,0,1,1,1,1
1,-0.49,-0.31,-1.58,1,0,1,0,0,1,-0.86,-3.57,-0.48,1,0,1,1,1,1
1,-0.51,-0.34,-1.5,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,-1,1,1
1,-0.47,-0.3,-1.57,1,0,1,0,0,1,-0.81,-3.78,-0.48,1,0,1,-1,1,1
1,-0.53,-0.38,-1.39,1,0,1,-1,0,1,-0.85,-4.96,-0.5,1,0,1,1,1,1
1,-0.48,-0.36,-1.33,1,0,1,0,-1,1,-0.8,-4.08,-0.02,1,0,1,1,1,1
1,-0.41,-0.29,-1.41,1,0,1,0,0,1,-0.79,-3.78,-0.01,1,0,1,-1,1,1
1,-0.44,-0.27,-1.63,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.44,-0.28,-1.57,1,0,1,-1,0,1,-0.82,-3.48,-0.45,1,0,1,-1,1,1
1,-0.39,-0.3,-1.3,1,0,1,0,0,1,-0.77,-3.14,-0.15,1,0,1,-1,1,1
1,-0.38,-0.29,-1.31,1,0,1,0,-1,1,-0.74,-4.08,0,1,0,1,1,1,1
1,-0.44,-0.28,-1.57,1,0,1,0,-1,1,-0.84,-3.62,-0.48,1,0,1,1,1,1
1,-0.59,-0.37,-1.59,1,0,1,0,-1,1,-0.84,-4.08,-0.48,1,0,1,1,1,1
1,-0.44,-0.36,-1.22,1,0,1,-1,0,1,-0.9,-4.67,-0.15,1,0,1,1,1,1
1,-0.38,-0.31,-1.23,1,0,1,0,0,1,-0.82,-3.6,-0.48,1,0,1,1,1,1
1,-0.42,-0.27,-1.56,1,0,1,0,0,1,-0.76,-3.08,-0.48,1,0,1,-1,1,1
1,-0.57,-0.44,-1.3,1,0,1,0,-1,1,-0.85,-5.08,-0.5,1,0,1,1,1,1
1,-0.51,-0.37,-1.38,1,0,1,0,-1,1,-0.82,-4.14,-0.15,1,0,1,-1,1,1
1,-0.44,-0.33,-1.33,1,0,1,0,0,1,-0.73,-3.62,-0.45,1,0,1,1,1,1
1,-0.34,-0.22,-1.55,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.56,-0.34,-1.65,1,0,1,0,-1,1,-0.87,-4.08,-0.48,1,0,1,1,1,1
1,-0.42,-0.23,-1.83,1,0,1,0,-1,1,-0.84,-4.11,0,1,0,1,1,1,1
1,-0.41,-0.32,-1.28,1,0,1,0,0,1,-0.8,-3.6,-0.48,1,0,1,-1,1,1
1,-0.47,-0.27,-1.74,1,0,1,0,-1,1,-0.81,-3.57,-0.45,1,0,1,-1,1,1
1,-0.49,-0.31,-1.58,1,0,1,0,0,1,-0.79,-3.08,-0.48,1,0,1,-1,1,1
1,-0.35,-0.25,-1.4,1,0,1,0,-1,1,-0.83,-3.57,0,1,0,1,1,1,1
1,-0.59,-0.42,-1.4,1,0,1,0,0,1,-0.84,-4.08,-0.48,1,0,1,-1,1,1
1,-0.53,-0.36,-1.47,1,0,1,0,-1,1,-0.83,-4.08,-0.48,1,0,1,1,1,1
1,-0.45,-0.24,-1.88,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.57,-0.37,-1.54,1,0,1,0,0,1,-0.83,-4.3,-0.48,1,0,1,1,1,1
1,-0.69,-0.6,-1.15,1,0,1,0,0,1,-0.83,-4.16,-0.48,1,0,1,-1,1,1
1,-0.49,-0.28,-1.75,1,0,1,-1,0,1,-0.81,-3.48,-0.15,1,0,1,-1,1,1
1,-0.4,-0.3,-1.33,1,0,1,0,0,1,-0.81,-3.57,-0.15,1,0,1,1,1,1
1,-0.43,-0.21,-2.05,1,0,1,0,0,1,-0.81,-3.06,-0.15,1,0,1,-1,1,1
1,-0.55,-0.35,-1.57,1,0,1,0,-1,1,-0.84,-4.08,-0.48,1,0,1,1,1,1
1,-0.4,-0.22,-1.82,1,0,1,0,-1,1,-0.82,-3.27,-0.48,1,0,1,1,1,1
1,-0.57,-0.41,-1.39,1,0,1,0,-1,1,-0.81,-3.57,-0.48,1,0,1,1,1,1
1,-0.53,-0.24,-2.21,1,0,1,0,-1,1,-0.82,-3.57,-0.48,1,0,1,1,1,1
1,-0.43,-0.28,-1.54,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,1,1,1
1,-0.5,-0.32,-1.56,1,0,1,0,-1,1,-0.82,-4.11,-0.5,1,0,1,1,1,1
1,-0.52,-0.36,-1.44,1,0,1,0,0,1,-0.88,-3.78,-0.48,1,0,1,-1,1,1
1,-0.46,-0.31,-1.48,1,0,1,0,0,1,-0.79,-3.57,-0.48,1,0,1,1,1,1
1,-0.54,-0.38,-1.42,1,0,1,0,0,1,-0.83,-3.57,-0.48,1,0,1,-1,1,1
1,-0.4,-0.3,-1.33,1,0,1,0,0,1,-0.74,-3.57,-0.48,1,0,1,-1,1,1
1,-0.38,-0.2,-1.9,1,0,1,-1,-1,1,-0.82,-3.45,-0.45,1,0,1,-1,1,1
1,-0.37,-0.29,-1.28,1,0,1,-1,0,1,-0.81,-2.97,-0.48,1,0,1,-1,1,1
1,-0.43,-0.27,-1.59,1,0,1,0,0,1,-0.79,-3.57,-0.48,1,0,1,1,1,1
1,-0.57,-0.4,-1.43,1,0,1,-3,0,1,-0.85,-4.76,-0.48,1,0,1,-1,1,1
1,-0.52,-0.33,-1.58,1,0,1,0,0,1,-0.85,-4.16,-0.48,1,0,1,1,1,1
1,-0.5,-0.37,-1.35,1,0,1,0,0,1,-0.82,-4.11,-0.48,1,0,1,1,1,1
1,-0.38,-0.21,-1.81,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.35,-0.21,-1.67,1,0,1,0,-1,1,-0.82,-3.06,-0.48,1,0,1,1,1,1
1,-0.35,-0.23,-1.52,1,0,1,0,0,1,-0.78,-3.06,-0.48,1,0,1,-1,1,1
1,-0.55,-0.39,-1.41,1,0,1,0,0,1,-0.83,-3.78,-0.48,1,0,1,-1,1,1
1,-0.62,-0.52,-1.19,1,0,1,0,0,1,-0.84,-5.62,-0.48,1,0,1,1,1,1
1,-0.32,-0.18,-1.78,1,0,1,-1,0,1,-0.79,-3.45,-0.48,1,0,1,-1,1,1
1,-0.45,-0.33,-1.36,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,-1,1,1
1,-0.47,-0.33,-1.42,1,0,1,0,0,1,-0.8,-4.08,-0.15,1,0,1,-1,1,1
1,-0.42,-0.28,-1.5,1,0,1,0,0,1,-0.78,-3.06,-0.48,1,0,1,-1,1,1
1,-0.52,-0.27,-1.93,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,-1,1,-1,1,1
1,-0.46,-0.31,-1.48,1,0,1,0,0,1,-0.85,-3.27,-0.48,1,0,1,-1,1,1
1,-0.36,-0.24,-1.5,1,0,1,0,0,1,-0.78,-3.06,-0.48,1,0,1,-1,1,1
1,-0.55,-0.34,-1.62,1,0,1,0,-1,1,-0.8,-3.57,-0.48,1,0,1,-1,1,1
1,-0.37,-0.22,-1.68,1,0,1,0,0,1,-0.83,-3.06,-0.48,1,0,1,-1,1,1
1,-0.38,-0.22,-1.73,1,0,1,0,0,1,-0.77,-3.78,-0.45,1,-1,1,-1,1,1
1,-0.46,-0.23,-2,1,0,1,0,0,1,-0.83,-3.57,-0.01,1,0,1,-1,1,1
1,-0.46,-0.27,-1.7,1,0,1,0,-1,1,-0.84,-4.05,0,1,0,1,-1,1,1
1,-0.53,-0.41,-1.29,1,0,1,0,0,1,-0.83,-3.78,-0.48,1,0,1,-1,1,1
1,-0.37,-0.25,-1.48,1,0,1,0,0,1,-0.77,-3.57,-0.48,1,0,1,-1,1,1
1,-0.51,-0.24,-2.13,1,0,1,0,-1,1,-0.85,-3.27,-0.48,1,0,1,1,1,1
1,-0.43,-0.28,-1.54,1,0,1,0,0,1,-0.81,-3.62,-0.45,1,0,1,-1,1,1
1,-0.34,-0.19,-1.79,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.44,-0.3,-1.47,1,0,1,0,0,1,-0.83,-3.57,-0.48,1,0,1,-1,1,1
1,-0.48,-0.2,-2.4,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,-1,1,-1,1,1
1,-0.38,-0.2,-1.9,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.45,-0.3,-1.5,1,0,1,0,0,1,-0.79,-3.57,-0.48,1,0,1,-1,1,1
1,-0.33,-0.2,-1.65,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.37,-0.19,-1.95,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.4,-0.22,-1.82,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.41,-0.21,-1.95,1,0,1,0,-1,1,-0.86,-3.06,-0.48,1,0,1,1,1,1
1,-0.35,-0.25,-1.4,1,0,1,0,0,1,-0.8,-3.27,-0.48,1,0,1,-1,1,1
1,-0.32,-0.19,-1.68,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.41,-0.2,-2.05,1,0,1,0,0,1,-0.81,-3.06,-0.48,1,0,1,-1,1,1
1,-0.41,-0.22,-1.86,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.48,-0.32,-1.5,1,0,1,0,-1,1,-0.8,-4.14,-0.45,1,0,1,1,1,1
1,-0.47,-0.2,-2.35,1,0,1,0,0,1,-0.84,-3.54,-0.5,1,0,1,-1,1,1
1,-0.57,-0.38,-1.5,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,-1,1,1
1,-0.46,-0.29,-1.59,1,0,1,0,-1,1,-0.85,-3.57,-0.45,1,0,1,1,1,1
1,-0.31,-0.19,-1.63,1,0,1,0,0,1,-0.78,-2.57,-0.48,1,0,1,-1,1,1
1,-0.49,-0.32,-1.53,1,0,1,0,-1,1,-0.79,-3.57,-0.45,1,0,1,-1,1,1
1,-0.5,-0.39,-1.28,1,0,1,0,0,1,-0.79,-4.59,-0.48,1,0,1,1,1,1
1,-0.49,-0.36,-1.36,1,0,1,-1,0,1,-0.82,-3.45,-0.48,1,-1,1,-1,1,1
1,-0.36,-0.24,-1.5,1,0,1,0,0,1,-0.75,-3.57,-0.48,1,0,1,-1,1,1
1,-0.44,-0.27,-1.63,1,0,1,-1,0,1,-0.8,-3.96,-0.48,1,0,1,-1,1,1
1,-0.44,-0.22,-2,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,-1,1,-1,1,1
1,-0.34,-0.24,-1.42,1,0,1,0,0,1,-0.81,-3.57,-0.48,1,0,1,1,1,1
1,-0.36,-0.28,-1.29,1,0,1,0,0,1,-0.81,-3.6,-0.15,1,0,1,1,1,1
1,-0.54,-0.34,-1.59,1,0,1,0,-2,1,-0.85,-4.56,0,1,0,1,1,1,1
1,-0.47,-0.38,-1.24,1,0,1,0,0,1,-0.83,-4.08,-0.5,1,-1,1,1,1,1
1,-0.49,-0.37,-1.32,1,0,1,0,-1,1,-0.78,-4.65,0,1,0,1,1,1,1
1,-0.31,-0.18,-1.72,1,0,1,0,0,1,-0.81,-2.57,-0.48,1,0,1,-1,1,1
1,-0.47,-0.33,-1.42,1,0,1,0,0,1,-0.83,-3.92,-0.48,1,0,1,1,1,1
1,-0.42,-0.23,-1.83,1,0,1,0,0,1,-0.76,-3.06,-0.48,1,0,1,-1,1,1
1,-0.53,-0.18,-2.94,1,0,1,0,-1,1,-0.81,-3.54,-0.48,1,0,1,1,1,1
1,-0.34,-0.19,-1.79,1,0,1,0,0,1,-0.83,-3.54,-0.5,1,0,1,-1,1,1
1,-0.45,-0.28,-1.61,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.48,-0.33,-1.45,1,0,1,0,0,1,-0.82,-4.08,-0.48,1,0,1,-1,1,1
1,-0.65,-0.45,-1.44,1,0,1,-2,0,1,-0.87,-5.57,-0.5,1,0,1,-1,1,1
1,-0.46,-0.28,-1.64,1,0,1,0,0,1,-0.82,-2.57,-0.48,1,0,1,-1,1,1
1,-0.53,-0.35,-1.51,1,0,1,0,0,1,-0.84,-3.78,-0.48,1,0,1,-1,1,1
1,-0.38,-0.25,-1.52,1,0,1,0,0,1,-0.76,-3.06,-0.48,1,0,1,-1,1,1
1,-0.4,-0.22,-1.82,1,0,1,-1,0,1,-0.8,-3.45,-0.48,1,0,1,-1,1,1
1,-0.55,-0.32,-1.72,1,0,1,0,0,1,-0.87,-3.87,-0.48,1,0,1,-1,1,1
1,-0.4,-0.19,-2.11,1,0,1,0,-1,1,-0.8,-3.54,-0.45,1,0,1,1,1,1
1,-0.35,-0.23,-1.52,1,0,1,0,0,1,-0.81,-3.76,-0.5,1,0,1,-1,1,1
1,-0.45,-0.19,-2.37,1,0,1,0,-1,1,-0.8,-3.54,-0.48,1,0,1,1,1,1
1,-0.51,-0.32,-1.59,1,0,1,-1,0,1,-0.84,-4.18,0,1,0,1,-1,1,1
1,-0.46,-0.24,-1.92,1,0,1,0,0,1,-0.78,-3.06,-0.48,1,0,1,-1,1,1
1,-0.47,-0.33,-1.42,1,0,1,0,0,1,-0.82,-3.78,-0.02,1,0,1,-1,1,1
1,-0.55,-0.39,-1.41,1,0,1,0,-1,1,-0.78,-3.62,-0.45,1,0,1,-1,1,1
1,-0.44,-0.24,-1.83,1,0,1,0,0,1,-0.81,-3.06,-0.48,1,0,1,-1,1,1
1,-0.86,-0.74,-1.16,1,0,1,0,0,1,-0.83,-5.83,-0.48,1,0,1,1,1,1
1,-0.44,-0.19,-2.32,1,0,1,0,0,1,-0.83,-3.06,-0.48,1,0,1,-1,1,1
1,-0.54,-0.39,-1.38,1,0,1,0,0,1,-0.89,-4,-0.48,1,0,1,1,1,1
1,-0.38,-0.22,-1.73,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.32,-0.23,-1.39,1,0,1,0,0,1,-0.77,-3.57,-0.48,1,0,1,1,1,1
1,-0.51,-0.36,-1.42,1,0,1,0,0,1,-0.86,-4.08,-0.48,1,0,1,1,1,1
1,-0.47,-0.24,-1.96,1,0,1,-1,0,1,-0.83,-3.45,-0.48,1,0,1,-1,1,1
1,-0.43,-0.31,-1.39,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,1,1,1
1,-0.49,-0.31,-1.58,1,0,1,0,-1,1,-0.83,-4.05,-0.45,1,0,1,1,1,1
1,-0.5,-0.3,-1.67,1,0,1,-1,0,1,-0.82,-3.96,-0.02,1,0,1,-1,1,1
1,-0.51,-0.29,-1.76,1,0,1,-1,0,1,-0.85,-3.96,-0.48,1,0,1,1,1,1
1,-0.48,-0.35,-1.37,1,0,1,0,0,1,-0.85,-4.08,-0.48,1,0,1,1,1,1
1,-0.48,-0.31,-1.55,1,0,1,0,0,1,-0.84,-3.57,-0.48,1,0,1,-1,1,1
1,-0.53,-0.37,-1.43,1,0,1,0,0,1,-0.84,-3.62,-0.48,1,0,1,1,1,1
1,-0.48,-0.31,-1.55,1,0,1,-1,0,1,-0.85,-4.18,-0.48,1,0,1,-1,1,1
1,-0.43,-0.27,-1.59,1,0,1,0,0,1,-0.81,-3.06,-0.48,1,0,1,-1,1,1
1,-0.46,-0.31,-1.48,1,0,1,0,-1,1,-0.84,-3.57,-0.48,1,0,1,1,1,1
1,-0.38,-0.2,-1.9,1,0,1,0,0,1,-0.78,-3.06,-0.48,1,0,1,-1,1,1
1,-0.38,-0.2,-1.9,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.37,-0.25,-1.48,1,0,1,0,0,1,-0.84,-3.57,-0.01,1,0,1,-1,1,1
1,-0.4,-0.28,-1.43,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,1,1,1
1,-0.54,-0.26,-2.08,1,0,1,-1,0,1,-0.83,-4.48,-0.02,1,0,1,-1,1,1
1,-0.47,-0.21,-2.24,1,0,1,0,0,1,-0.82,-3.54,-0.5,1,0,1,-1,1,1
1,-0.37,-0.22,-1.68,1,0,1,0,0,1,-0.79,-3.06,-0.48,1,0,1,-1,1,1
1,-0.58,-0.35,-1.66,1,0,1,0,0,1,-0.82,-3.27,-0.48,1,0,1,-1,1,1
1,-0.5,-0.35,-1.43,1,0,1,0,0,1,-0.79,-3.57,-0.45,1,0,1,-1,1,1
1,-0.29,-0.22,-1.32,1,0,1,0,0,1,-0.74,-3.3,-0.48,1,0,1,1,1,1
1,-0.32,-0.2,-1.6,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.4,-0.28,-1.43,1,0,1,0,0,1,-0.81,-3.57,-0.32,1,0,1,1,1,1
1,-0.35,-0.23,-1.52,1,0,1,0,0,1,-0.76,-3.06,-0.48,1,0,1,1,1,1
1,-0.44,-0.2,-2.2,1,0,1,0,-1,1,-0.83,-3.54,-0.48,1,0,1,1,1,1
1,-0.56,-0.29,-1.93,1,0,1,0,-1,1,-0.84,-4.08,-0.48,1,0,1,1,1,1
1,-0.43,-0.29,-1.48,1,0,1,0,-1,-1,-0.78,-3.62,-0.45,1,0,1,1,1,1
1,-0.48,-0.36,-1.33,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.5,-0.27,-1.85,1,0,1,-1,0,1,-0.86,-4.56,-0.48,1,0,1,1,1,1
1,-0.57,-0.37,-1.54,1,0,1,0,0,1,-0.84,-4.08,-0.48,1,0,1,1,1,1
1,-0.44,-0.19,-2.32,1,0,1,-2,0,1,-0.82,-3.85,-0.48,1,-1,1,-1,1,1
1,-0.47,-0.29,-1.62,1,0,1,0,-1,1,-0.83,-4.11,-0.5,1,0,1,1,1,1
1,-0.45,-0.3,-1.5,1,0,1,0,-1,1,-0.81,-3.62,0,1,0,1,1,1,1
1,-0.35,-0.2,-1.75,1,0,1,-1,0,1,-0.83,-3.45,-0.01,1,0,1,-1,1,1
1,-0.37,-0.25,-1.48,1,0,1,0,-1,1,-0.77,-3.57,0,1,0,1,1,1,1
1,-0.38,-0.22,-1.73,1,0,1,0,0,1,-0.81,-3.06,-0.48,1,0,1,-1,1,1
1,-0.52,-0.38,-1.37,1,0,1,0,-1,1,-0.81,-4.56,-0.5,1,0,1,1,1,1
1,-0.33,-0.2,-1.65,1,0,1,0,0,1,-0.84,-3.06,0,1,0,1,-1,1,1
1,-0.52,-0.25,-2.08,1,0,1,0,0,1,-0.83,-3.54,-0.5,1,0,1,-1,1,1
1,-0.45,-0.21,-2.14,1,0,1,0,-1,1,-0.85,-3.54,-0.48,1,0,1,1,1,1
1,-0.36,-0.26,-1.38,1,0,1,0,0,1,-0.79,-3.57,0,1,-1,1,1,1,1
1,-0.45,-0.31,-1.45,1,0,1,0,-1,1,-0.85,-4.05,0,1,0,1,1,1,1
1,-0.54,-0.45,-1.2,1,0,1,0,-1,1,-0.81,-4.08,0,1,0,1,1,1,1
1,-0.44,-0.29,-1.52,1,0,1,0,-1,1,-0.85,-4.54,-0.5,1,0,1,-1,1,1
1,-0.4,-0.22,-1.82,1,0,1,0,0,1,-0.83,-3.06,-0.48,1,0,1,-1,1,1
1,-0.65,-0.49,-1.33,1,0,1,0,0,1,-0.88,-7.5,-0.5,1,0,1,-1,1,1
1,-0.55,-0.46,-1.2,1,0,1,0,0,1,-0.86,-5.1,-0.15,1,0,1,1,1,1
1,-0.56,-0.28,-2,1,0,1,-1,-1,1,-0.83,-4.93,-0.5,1,0,1,1,1,1
1,-0.45,-0.29,-1.55,1,0,1,0,0,1,-0.79,-3.78,-0.48,1,0,1,-1,1,1
1,-0.35,-0.16,-2.19,1,0,1,0,0,1,-0.81,-3.06,-0.48,1,0,1,-1,1,1
1,-0.49,-0.37,-1.32,1,0,1,0,-1,1,-0.83,-4.3,-0.02,1,0,1,1,1,1
1,-0.42,-0.33,-1.27,1,0,1,0,0,1,-0.82,-4.08,-0.15,1,0,1,1,1,1
1,-0.41,-0.24,-1.71,1,0,1,0,-1,1,-0.85,-4.05,0,1,0,1,1,1,1
1,-0.49,-0.3,-1.63,1,0,1,0,0,1,-0.86,-4.08,-0.48,1,0,1,-1,1,1
1,-0.35,-0.18,-1.94,1,0,1,0,0,1,-0.82,-2.57,-0.48,1,0,1,-1,1,1
1,-0.38,-0.27,-1.41,1,0,1,0,0,1,-0.82,-4.05,-0.5,1,0,1,-1,1,1
1,-0.47,-0.23,-2.04,1,0,1,-2,0,1,-0.8,-3.85,-0.48,1,0,1,-1,1,1
1,-0.4,-0.27,-1.48,1,0,1,0,0,1,-0.82,-3.06,-0.48,1,0,1,-1,1,1
1,-0.36,-0.22,-1.64,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,1,1,1
1,-0.33,-0.19,-1.74,1,0,1,0,0,1,-0.83,-3.06,-0.48,1,0,1,-1,1,1
1,-0.4,-0.29,-1.38,1,0,1,0,0,1,-0.84,-3.57,-0.32,1,0,1,-1,1,1
1,-0.44,-0.25,-1.76,1,0,1,0,-1,1,-0.79,-3.62,-0.45,1,0,1,-1,1,1
1,-0.52,-0.37,-1.41,1,0,1,0,0,1,-0.81,-3.57,-0.48,1,0,1,-1,1,1
1,-0.35,-0.18,-1.94,1,0,1,0,0,1,-0.77,-3.06,-0.48,1,0,1,-1,1,1
1,-0.42,-0.2,-2.1,1,0,1,-1,0,1,-0.82,-3.45,-0.09,1,0,1,-1,1,1
1,-0.26,-0.21,-1.24,1,0,1,0,0,1,-0.75,-2.57,0,1,0,1,-1,1,1
1,-0.44,-0.33,-1.33,1,0,1,-1,-1,1,-0.85,-4.02,-0.45,1,0,1,-1,1,1
1,-0.46,-0.23,-2,1,0,1,0,0,1,-0.83,-3.06,-0.48,1,0,1,-1,1,1
1,-0.7,-0.59,-1.19,1,0,1,0,0,1,-0.85,-5.54,-0.48,1,0,1,1,1,1
1,-0.93,-0.68,-1.37,1,0,1,-1,0,1,-0.85,-5.34,-0.48,1,0,1,-1,1,1
1,-0.58,-0.44,-1.32,1,0,1,0,0,1,-0.85,-4,-0.48,1,0,1,-1,1,1
1,-0.37,-0.2,-1.85,1,0,1,0,0,1,-0.8,-2.79,-0.48,1,0,1,-1,1,1
1,-0.48,-0.36,-1.33,1,0,1,0,0,1,-0.83,-3.52,-0.45,1,0,1,-1,1,1
1,-0.49,-0.31,-1.58,1,0,1,0,0,1,-0.81,-3.57,-0.48,1,0,1,-1,1,1
1,-0.4,-0.31,-1.29,1,0,1,0,0,1,-0.8,-3.62,-0.45,1,0,1,1,1,1
1,-0.3,-0.19,-1.58,1,0,1,0,0,1,-0.76,-3.06,-0.48,1,0,1,-1,1,1
1,-0.36,-0.17,-2.12,1,0,1,0,0,1,-0.8,-3.06,-0.48,1,0,1,-1,1,1
1,-0.72,-0.58,-1.24,1,0,1,0,-1,1,-0.85,-4.3,-0.48,1,0,1,-1,1,1
1,-0.48,-0.29,-1.66,1,0,1,0,0,1,-0.82,-3.57,-0.48,1,0,1,-1,1,1
1,-0.62,-0.48,-1.29,1,0,1,0,0,1,-0.83,-4.08,-0.48,1,0,1,-1,1,1
